,hiddenNeurons,denseSize,predictionDays,epochNo,batchSize,RMSE,R^2,LSTM
113,60,25,55,100,128,3.401842732556505,0.9590236312228716,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.361313
2021-03-15  123.989998  121.693367
2021-03-16  125.570000  122.590996
2021-03-17  124.760002  123.916084
2021-03-18  120.529999  125.075279
...                ...         ...
2022-03-04  163.169998  163.041458
2022-03-07  159.300003  163.328629
2022-03-08  157.440002  162.408432
2022-03-09  162.949997  160.707321
2022-03-10  158.520004  160.108185

[252 rows x 2 columns]"
114,60,25,55,150,32,2.713711482590751,0.9739245177176947,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.357780
2021-03-15  123.989998  121.482582
2021-03-16  125.570000  124.178322
2021-03-17  124.760002  125.862976
2021-03-18  120.529999  124.971176
...                ...         ...
2022-03-04  163.169998  164.001099
2022-03-07  159.300003  160.481689
2022-03-08  157.440002  156.890045
2022-03-09  162.949997  155.832550
2022-03-10  158.520004  162.525635

[252 rows x 2 columns]"
115,60,25,55,150,64,4.808748825964834,0.9181216293631858,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.100136
2021-03-15  123.989998  119.504158
2021-03-16  125.570000  121.534210
2021-03-17  124.760002  123.467850
2021-03-18  120.529999  122.973396
...                ...         ...
2022-03-04  163.169998  161.127548
2022-03-07  159.300003  157.771301
2022-03-08  157.440002  153.867752
2022-03-09  162.949997  152.573456
2022-03-10  158.520004  158.511459

[252 rows x 2 columns]"
116,60,25,55,150,128,4.201475486429281,0.93749587596718,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.735100
2021-03-15  123.989998  120.236916
2021-03-16  125.570000  121.431259
2021-03-17  124.760002  123.007629
2021-03-18  120.529999  124.071953
...                ...         ...
2022-03-04  163.169998  161.780533
2022-03-07  159.300003  161.439880
2022-03-08  157.440002  159.451920
2022-03-09  162.949997  156.902557
2022-03-10  158.520004  156.742218

[252 rows x 2 columns]"
117,60,25,60,50,32,3.2106976239200318,0.9634990793696061,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.684471
2021-03-15  123.989998  121.241158
2021-03-16  125.570000  122.521126
2021-03-17  124.760002  124.148071
2021-03-18  120.529999  125.091064
...                ...         ...
2022-03-04  163.169998  164.334656
2022-03-07  159.300003  163.608688
2022-03-08  157.440002  161.118759
2022-03-09  162.949997  158.252289
2022-03-10  158.520004  158.378052

[252 rows x 2 columns]"
118,60,25,60,50,64,4.191641699893164,0.9377881222989941,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.185028
2021-03-15  123.989998  120.383095
2021-03-16  125.570000  121.040382
2021-03-17  124.760002  122.084885
2021-03-18  120.529999  123.107224
...                ...         ...
2022-03-04  163.169998  159.943954
2022-03-07  159.300003  160.195221
2022-03-08  157.440002  159.703995
2022-03-09  162.949997  158.652344
2022-03-10  158.520004  158.266708

[252 rows x 2 columns]"
119,60,25,60,50,128,6.655033086181675,0.8431785579651518,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  117.925713
2021-03-15  123.989998  117.880127
2021-03-16  125.570000  118.190895
2021-03-17  124.760002  118.826302
2021-03-18  120.529999  119.539848
...                ...         ...
2022-03-04  163.169998  156.917252
2022-03-07  159.300003  156.787643
2022-03-08  157.440002  156.279190
2022-03-09  162.949997  155.458725
2022-03-10  158.520004  155.043137

[252 rows x 2 columns]"
120,60,25,60,100,32,2.5119752824842387,0.9776572961772748,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  123.805138
2021-03-15  123.989998  123.003578
2021-03-16  125.570000  125.488304
2021-03-17  124.760002  127.329056
2021-03-18  120.529999  126.542007
...                ...         ...
2022-03-04  163.169998  166.718216
2022-03-07  159.300003  163.244568
2022-03-08  157.440002  159.554596
2022-03-09  162.949997  158.390701
2022-03-10  158.520004  164.757690

[252 rows x 2 columns]"
121,60,25,60,100,64,4.794878442159025,0.9185932890733107,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.163544
2021-03-15  123.989998  119.671707
2021-03-16  125.570000  120.900734
2021-03-17  124.760002  122.487732
2021-03-18  120.529999  123.452919
...                ...         ...
2022-03-04  163.169998  161.078003
2022-03-07  159.300003  160.545410
2022-03-08  157.440002  158.361130
2022-03-09  162.949997  155.769836
2022-03-10  158.520004  155.890106

[252 rows x 2 columns]"
122,60,25,60,100,128,4.225682360308843,0.9367735639484538,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.261703
2021-03-15  123.989998  120.527130
2021-03-16  125.570000  121.325836
2021-03-17  124.760002  122.544022
2021-03-18  120.529999  123.665314
...                ...         ...
2022-03-04  163.169998  160.961975
2022-03-07  159.300003  161.363998
2022-03-08  157.440002  160.652313
2022-03-09  162.949997  159.152527
2022-03-10  158.520004  158.543320

[252 rows x 2 columns]"
123,60,25,60,150,32,3.2927674050281266,0.9616092043284906,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.438751
2021-03-15  123.989998  120.507957
2021-03-16  125.570000  123.259438
2021-03-17  124.760002  124.888741
2021-03-18  120.529999  123.967567
...                ...         ...
2022-03-04  163.169998  162.820389
2022-03-07  159.300003  159.344254
2022-03-08  157.440002  155.760986
2022-03-09  162.949997  154.725433
2022-03-10  158.520004  161.482285

[252 rows x 2 columns]"
124,60,25,60,150,64,2.615436637389397,0.9757789251740392,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.166855
2021-03-15  123.989998  122.561256
2021-03-16  125.570000  124.077141
2021-03-17  124.760002  125.834114
2021-03-18  120.529999  126.332001
...                ...         ...
2022-03-04  163.169998  165.825134
2022-03-07  159.300003  163.958374
2022-03-08  157.440002  160.337006
2022-03-09  162.949997  157.390335
2022-03-10  158.520004  159.658264

[252 rows x 2 columns]"
125,60,25,60,150,128,3.7251213973430524,0.9508655763559738,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.519577
2021-03-15  123.989998  120.860031
2021-03-16  125.570000  121.784355
2021-03-17  124.760002  123.123299
2021-03-18  120.529999  124.253708
...                ...         ...
2022-03-04  163.169998  161.941589
2022-03-07  159.300003  162.130463
2022-03-08  157.440002  161.084625
2022-03-09  162.949997  159.308197
2022-03-10  158.520004  158.784943

[252 rows x 2 columns]"
126,60,25,65,50,32,7.73357741233728,0.7882292964711907,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  116.125168
2021-03-15  123.989998  116.547165
2021-03-16  125.570000  117.587914
2021-03-17  124.760002  119.012032
2021-03-18  120.529999  120.054649
...                ...         ...
2022-03-04  163.169998  157.268738
2022-03-07  159.300003  157.161652
2022-03-08  157.440002  155.614395
2022-03-09  162.949997  153.419647
2022-03-10  158.520004  153.020447

[252 rows x 2 columns]"
127,60,25,65,50,64,3.5700854891678833,0.9548703217948968,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.568436
2021-03-15  123.989998  121.699402
2021-03-16  125.570000  122.270859
2021-03-17  124.760002  123.232918
2021-03-18  120.529999  124.224937
...                ...         ...
2022-03-04  163.169998  162.637756
2022-03-07  159.300003  162.872803
2022-03-08  157.440002  162.444702
2022-03-09  162.949997  161.465820
2022-03-10  158.520004  161.009247

[252 rows x 2 columns]"
128,60,25,65,50,128,3.8685367895325817,0.9470094450442765,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.547691
2021-03-15  123.989998  120.579491
2021-03-16  125.570000  121.016289
2021-03-17  124.760002  121.812477
2021-03-18  120.529999  122.670036
...                ...         ...
2022-03-04  163.169998  161.470749
2022-03-07  159.300003  161.416626
2022-03-08  157.440002  160.884949
2022-03-09  162.949997  159.969650
2022-03-10  158.520004  159.552979

[252 rows x 2 columns]"
129,60,25,65,100,32,2.411370927111505,0.9794111046514585,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  123.014580
2021-03-15  123.989998  122.184700
2021-03-16  125.570000  124.770378
2021-03-17  124.760002  126.577278
2021-03-18  120.529999  125.748070
...                ...         ...
2022-03-04  163.169998  165.028397
2022-03-07  159.300003  161.539139
2022-03-08  157.440002  157.913803
2022-03-09  162.949997  156.795013
2022-03-10  158.520004  163.251236

[252 rows x 2 columns]"
130,60,25,65,100,64,3.4808914191803755,0.9570971682825139,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.176346
2021-03-15  123.989998  120.792397
2021-03-16  125.570000  122.129219
2021-03-17  124.760002  123.760551
2021-03-18  120.529999  124.552658
...                ...         ...
2022-03-04  163.169998  163.625977
2022-03-07  159.300003  162.543198
2022-03-08  157.440002  159.709518
2022-03-09  162.949997  156.750076
2022-03-10  158.520004  157.344009

[252 rows x 2 columns]"
131,60,25,65,100,128,4.4778717635423115,0.9290016412299416,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.833961
2021-03-15  123.989998  120.066307
2021-03-16  125.570000  120.786980
2021-03-17  124.760002  121.908989
2021-03-18  120.529999  122.976425
...                ...         ...
2022-03-04  163.169998  159.768311
2022-03-07  159.300003  160.105988
2022-03-08  157.440002  159.562286
2022-03-09  162.949997  158.374237
2022-03-10  158.520004  157.937378

[252 rows x 2 columns]"
132,60,25,65,150,32,4.0736526181679915,0.9412411904451927,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.517212
2021-03-15  123.989998  119.698235
2021-03-16  125.570000  122.270920
2021-03-17  124.760002  123.948891
2021-03-18  120.529999  123.136314
...                ...         ...
2022-03-04  163.169998  161.698822
2022-03-07  159.300003  158.472717
2022-03-08  157.440002  154.974365
2022-03-09  162.949997  153.787338
2022-03-10  158.520004  159.927536

[252 rows x 2 columns]"
133,60,25,65,150,64,2.4662308811352704,0.97846363177218,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.407867
2021-03-15  123.989998  121.714226
2021-03-16  125.570000  124.082314
2021-03-17  124.760002  125.938400
2021-03-18  120.529999  125.227615
...                ...         ...
2022-03-04  163.169998  164.902344
2022-03-07  159.300003  161.366455
2022-03-08  157.440002  157.588257
2022-03-09  162.949997  156.317474
2022-03-10  158.520004  162.589386

[252 rows x 2 columns]"
134,60,25,65,150,128,4.412022334507075,0.931074423123086,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.679794
2021-03-15  123.989998  120.144623
2021-03-16  125.570000  121.279800
2021-03-17  124.760002  122.805466
2021-03-18  120.529999  123.886971
...                ...         ...
2022-03-04  163.169998  161.611115
2022-03-07  159.300003  161.359528
2022-03-08  157.440002  159.514648
2022-03-09  162.949997  157.067093
2022-03-10  158.520004  156.812393

[252 rows x 2 columns]"
135,60,50,55,50,32,2.8512858575084414,0.9712136550644994,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.843925
2021-03-15  123.989998  122.234917
2021-03-16  125.570000  123.657227
2021-03-17  124.760002  125.351273
2021-03-18  120.529999  125.913155
...                ...         ...
2022-03-04  163.169998  164.803955
2022-03-07  159.300003  163.252029
2022-03-08  157.440002  160.065582
2022-03-09  162.949997  157.345886
2022-03-10  158.520004  159.170700

[252 rows x 2 columns]"
136,60,50,55,50,64,4.133781958707807,0.9394937641144318,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.736549
2021-03-15  123.989998  120.008224
2021-03-16  125.570000  120.802925
2021-03-17  124.760002  121.993546
2021-03-18  120.529999  123.054192
...                ...         ...
2022-03-04  163.169998  160.515930
2022-03-07  159.300003  160.672699
2022-03-08  157.440002  159.848404
2022-03-09  162.949997  158.413345
2022-03-10  158.520004  158.001694

[252 rows x 2 columns]"
137,60,50,55,50,128,6.4579437276356195,0.8523295773317796,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  117.693855
2021-03-15  123.989998  117.695938
2021-03-16  125.570000  118.066177
2021-03-17  124.760002  118.776985
2021-03-18  120.529999  119.578148
...                ...         ...
2022-03-04  163.169998  156.481110
2022-03-07  159.300003  156.409714
2022-03-08  157.440002  155.955368
2022-03-09  162.949997  155.167450
2022-03-10  158.520004  154.778168

[252 rows x 2 columns]"
138,60,50,55,100,32,4.183523897589468,0.9380288559921698,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.849274
2021-03-15  123.989998  119.261299
2021-03-16  125.570000  121.562149
2021-03-17  124.760002  123.417648
2021-03-18  120.529999  122.790665
...                ...         ...
2022-03-04  163.169998  162.003479
2022-03-07  159.300003  158.717560
2022-03-08  157.440002  154.967972
2022-03-09  162.949997  153.430481
2022-03-10  158.520004  159.181717

[252 rows x 2 columns]"
139,60,50,55,100,64,2.8301350186931313,0.9716391452662047,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.636726
2021-03-15  123.989998  122.015541
2021-03-16  125.570000  123.544388
2021-03-17  124.760002  125.325592
2021-03-18  120.529999  125.834587
...                ...         ...
2022-03-04  163.169998  164.742859
2022-03-07  159.300003  162.923950
2022-03-08  157.440002  159.366074
2022-03-09  162.949997  156.483063
2022-03-10  158.520004  158.783081

[252 rows x 2 columns]"
140,60,50,55,100,128,4.0725028706102915,0.9412743539327826,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.171066
2021-03-15  123.989998  120.397003
2021-03-16  125.570000  121.117416
2021-03-17  124.760002  122.233238
2021-03-18  120.529999  123.271049
...                ...         ...
2022-03-04  163.169998  160.852295
2022-03-07  159.300003  161.119247
2022-03-08  157.440002  160.501770
2022-03-09  162.949997  159.262161
2022-03-10  158.520004  158.822281

[252 rows x 2 columns]"
141,60,50,55,150,32,4.756671934592314,0.9198854488462969,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.865173
2021-03-15  123.989998  118.973381
2021-03-16  125.570000  121.660042
2021-03-17  124.760002  123.287148
2021-03-18  120.529999  122.420074
...                ...         ...
2022-03-04  163.169998  160.926193
2022-03-07  159.300003  157.536453
2022-03-08  157.440002  153.908676
2022-03-09  162.949997  152.740265
2022-03-10  158.520004  159.206863

[252 rows x 2 columns]"
142,60,50,55,150,64,2.7279816785750146,0.9736495580510901,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.151497
2021-03-15  123.989998  122.174019
2021-03-16  125.570000  123.849258
2021-03-17  124.760002  125.668098
2021-03-18  120.529999  125.722168
...                ...         ...
2022-03-04  163.169998  164.643616
2022-03-07  159.300003  162.022903
2022-03-08  157.440002  157.991226
2022-03-09  162.949997  155.567810
2022-03-10  158.520004  159.725342

[252 rows x 2 columns]"
143,60,50,55,150,128,3.1978635870153895,0.9637903044848014,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.777977
2021-03-15  123.989998  121.335915
2021-03-16  125.570000  122.723434
2021-03-17  124.760002  124.413597
2021-03-18  120.529999  125.120575
...                ...         ...
2022-03-04  163.169998  163.730530
2022-03-07  159.300003  162.385056
2022-03-08  157.440002  159.287552
2022-03-09  162.949997  156.376114
2022-03-10  158.520004  157.627182

[252 rows x 2 columns]"
144,60,50,60,50,32,2.842221762982937,0.9713963848470263,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.266579
2021-03-15  123.989998  122.833107
2021-03-16  125.570000  124.200729
2021-03-17  124.760002  125.908463
2021-03-18  120.529999  126.808060
...                ...         ...
2022-03-04  163.169998  166.455276
2022-03-07  159.300003  165.585327
2022-03-08  157.440002  162.920303
2022-03-09  162.949997  159.992950
2022-03-10  158.520004  160.388824

[252 rows x 2 columns]"
145,60,50,60,50,64,4.22671009510789,0.9367428054081977,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.685234
2021-03-15  123.989998  119.870110
2021-03-16  125.570000  120.520592
2021-03-17  124.760002  121.564690
2021-03-18  120.529999  122.592842
...                ...         ...
2022-03-04  163.169998  160.289230
2022-03-07  159.300003  160.545914
2022-03-08  157.440002  160.035339
2022-03-09  162.949997  158.939560
2022-03-10  158.520004  158.502441

[252 rows x 2 columns]"
146,60,50,60,50,128,4.5814057368874845,0.9256805450774686,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.672340
2021-03-15  123.989998  120.575920
2021-03-16  125.570000  120.805779
2021-03-17  124.760002  121.360359
2021-03-18  120.529999  122.051483
...                ...         ...
2022-03-04  163.169998  159.818314
2022-03-07  159.300003  159.641037
2022-03-08  157.440002  159.210739
2022-03-09  162.949997  158.517456
2022-03-10  158.520004  158.096878

[252 rows x 2 columns]"
147,60,50,60,100,32,2.5371471571121123,0.9772072713566456,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.418869
2021-03-15  123.989998  121.694183
2021-03-16  125.570000  123.947891
2021-03-17  124.760002  125.749413
2021-03-18  120.529999  125.055428
...                ...         ...
2022-03-04  163.169998  164.705399
2022-03-07  159.300003  161.163712
2022-03-08  157.440002  157.304108
2022-03-09  162.949997  156.078339
2022-03-10  158.520004  162.543839

[252 rows x 2 columns]"
148,60,50,60,100,64,2.605038782527677,0.9759711275763069,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.504524
2021-03-15  123.989998  122.811874
2021-03-16  125.570000  124.307617
2021-03-17  124.760002  126.039726
2021-03-18  120.529999  126.539825
...                ...         ...
2022-03-04  163.169998  166.049545
2022-03-07  159.300003  164.507767
2022-03-08  157.440002  161.356735
2022-03-09  162.949997  158.686096
2022-03-10  158.520004  160.623871

[252 rows x 2 columns]"
149,60,50,60,100,128,5.692840872333823,0.8852472520938096,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.228920
2021-03-15  123.989998  119.634254
2021-03-16  125.570000  120.631454
2021-03-17  124.760002  122.008499
2021-03-18  120.529999  123.060150
...                ...         ...
2022-03-04  163.169998  158.919601
2022-03-07  159.300003  158.867065
2022-03-08  157.440002  157.595581
2022-03-09  162.949997  155.751419
2022-03-10  158.520004  155.464417

[252 rows x 2 columns]"
150,60,50,60,150,32,4.418814728341906,0.9308620352401378,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.025230
2021-03-15  123.989998  120.181664
2021-03-16  125.570000  122.849617
2021-03-17  124.760002  124.449684
2021-03-18  120.529999  123.596436
...                ...         ...
2022-03-04  163.169998  160.911850
2022-03-07  159.300003  157.721527
2022-03-08  157.440002  154.299255
2022-03-09  162.949997  153.144012
2022-03-10  158.520004  159.204697

[252 rows x 2 columns]"
151,60,50,60,150,64,2.4364859525091314,0.978979994333898,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  123.024315
2021-03-15  123.989998  122.428024
2021-03-16  125.570000  124.583130
2021-03-17  124.760002  126.448143
2021-03-18  120.529999  125.897324
...                ...         ...
2022-03-04  163.169998  165.217514
2022-03-07  159.300003  161.946777
2022-03-08  157.440002  158.101501
2022-03-09  162.949997  156.637238
2022-03-10  158.520004  162.496826

[252 rows x 2 columns]"
152,60,50,60,150,128,4.228550324972485,0.9366877114382333,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.672508
2021-03-15  123.989998  120.157951
2021-03-16  125.570000  121.332726
2021-03-17  124.760002  122.884872
2021-03-18  120.529999  123.915504
...                ...         ...
2022-03-04  163.169998  161.978928
2022-03-07  159.300003  161.617416
2022-03-08  157.440002  159.671707
2022-03-09  162.949997  157.197861
2022-03-10  158.520004  157.063339

[252 rows x 2 columns]"
153,60,50,65,50,32,2.7567556593759033,0.9730907524007275,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.311134
2021-03-15  123.989998  121.741966
2021-03-16  125.570000  123.191223
2021-03-17  124.760002  124.931831
2021-03-18  120.529999  125.576416
...                ...         ...
2022-03-04  163.169998  165.292236
2022-03-07  159.300003  163.880402
2022-03-08  157.440002  160.724838
2022-03-09  162.949997  157.867569
2022-03-10  158.520004  159.420135

[252 rows x 2 columns]"
154,60,50,65,50,64,5.071450300943248,0.9089312547580153,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  118.751526
2021-03-15  123.989998  118.986862
2021-03-16  125.570000  119.716545
2021-03-17  124.760002  120.843109
2021-03-18  120.529999  121.907379
...                ...         ...
2022-03-04  163.169998  158.741608
2022-03-07  159.300003  159.036865
2022-03-08  157.440002  158.468384
2022-03-09  162.949997  157.278778
2022-03-10  158.520004  156.864639

[252 rows x 2 columns]"
155,60,50,65,50,128,3.888403547415579,0.946463784621421,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.809441
2021-03-15  123.989998  121.771935
2021-03-16  125.570000  122.100182
2021-03-17  124.760002  122.770752
2021-03-18  120.529999  123.532356
...                ...         ...
2022-03-04  163.169998  162.100357
2022-03-07  159.300003  162.024704
2022-03-08  157.440002  161.549118
2022-03-09  162.949997  160.723373
2022-03-10  158.520004  160.287750

[252 rows x 2 columns]"
156,60,50,65,100,32,2.7386936181790196,0.9734422116988283,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.528137
2021-03-15  123.989998  120.804108
2021-03-16  125.570000  123.271988
2021-03-17  124.760002  125.073013
2021-03-18  120.529999  124.325127
...                ...         ...
2022-03-04  163.169998  164.320557
2022-03-07  159.300003  160.694031
2022-03-08  157.440002  156.812881
2022-03-09  162.949997  155.507843
2022-03-10  158.520004  162.114822

[252 rows x 2 columns]"
157,60,50,65,100,64,3.3967957362293935,0.9591451266525054,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.373405
2021-03-15  123.989998  120.905365
2021-03-16  125.570000  122.167755
2021-03-17  124.760002  123.801071
2021-03-18  120.529999  124.839218
...                ...         ...
2022-03-04  163.169998  163.524460
2022-03-07  159.300003  163.054184
2022-03-08  157.440002  160.885361
2022-03-09  162.949997  158.223450
2022-03-10  158.520004  158.209885

[252 rows x 2 columns]"
158,60,50,65,100,128,3.704531645776966,0.9514072337110993,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.249161
2021-03-15  123.989998  120.421463
2021-03-16  125.570000  121.066284
2021-03-17  124.760002  122.104950
2021-03-18  120.529999  123.123283
...                ...         ...
2022-03-04  163.169998  161.522827
2022-03-07  159.300003  161.682831
2022-03-08  157.440002  161.101791
2022-03-09  162.949997  159.973862
2022-03-10  158.520004  159.537094

[252 rows x 2 columns]"
159,60,50,65,150,32,5.178562597942496,0.9050437695475122,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.915924
2021-03-15  123.989998  119.066910
2021-03-16  125.570000  121.682930
2021-03-17  124.760002  123.304840
2021-03-18  120.529999  122.467651
...                ...         ...
2022-03-04  163.169998  160.116791
2022-03-07  159.300003  156.931412
2022-03-08  157.440002  153.453979
2022-03-09  162.949997  152.269089
2022-03-10  158.520004  158.351654

[252 rows x 2 columns]"
160,60,50,65,150,64,2.677942110827095,0.9746073881352758,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.970932
2021-03-15  123.989998  121.288803
2021-03-16  125.570000  123.670395
2021-03-17  124.760002  125.388786
2021-03-18  120.529999  124.735161
...                ...         ...
2022-03-04  163.169998  163.989822
2022-03-07  159.300003  161.027786
2022-03-08  157.440002  157.526489
2022-03-09  162.949997  156.066620
2022-03-10  158.520004  161.490280

[252 rows x 2 columns]"
161,60,50,65,150,128,4.700042825808818,0.921781652686361,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.467506
2021-03-15  123.989998  119.737648
2021-03-16  125.570000  121.194023
2021-03-17  124.760002  122.898651
2021-03-18  120.529999  123.270531
...                ...         ...
2022-03-04  163.169998  161.334274
2022-03-07  159.300003  159.422546
2022-03-08  157.440002  155.969559
2022-03-09  162.949997  153.402054
2022-03-10  158.520004  156.076675

[252 rows x 2 columns]"
162,80,25,55,50,32,2.644741091478971,0.9752331182275137,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.020927
2021-03-15  123.989998  122.497673
2021-03-16  125.570000  123.905113
2021-03-17  124.760002  125.635262
2021-03-18  120.529999  126.304100
...                ...         ...
2022-03-04  163.169998  166.131821
2022-03-07  159.300003  164.758957
2022-03-08  157.440002  161.592789
2022-03-09  162.949997  158.666534
2022-03-10  158.520004  160.073959

[252 rows x 2 columns]"
163,80,25,55,50,64,5.484813972154199,0.8934805759320782,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  118.488930
2021-03-15  123.989998  118.781929
2021-03-16  125.570000  119.612175
2021-03-17  124.760002  120.835327
2021-03-18  120.529999  121.881935
...                ...         ...
2022-03-04  163.169998  159.235764
2022-03-07  159.300003  159.417358
2022-03-08  157.440002  158.492920
2022-03-09  162.949997  156.890747
2022-03-10  158.520004  156.390015

[252 rows x 2 columns]"
164,80,25,55,50,128,7.6312461486503596,0.7937965489828254,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  116.287384
2021-03-15  123.989998  116.315712
2021-03-16  125.570000  116.715538
2021-03-17  124.760002  117.459946
2021-03-18  120.529999  118.283142
...                ...         ...
2022-03-04  163.169998  155.386337
2022-03-07  159.300003  155.374390
2022-03-08  157.440002  154.947495
2022-03-09  162.949997  154.153885
2022-03-10  158.520004  153.751038

[252 rows x 2 columns]"
165,80,25,55,100,32,2.7474998528128745,0.9732711446446615,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.786049
2021-03-15  123.989998  120.910355
2021-03-16  125.570000  123.509308
2021-03-17  124.760002  125.208054
2021-03-18  120.529999  124.345757
...                ...         ...
2022-03-04  163.169998  163.993927
2022-03-07  159.300003  160.522812
2022-03-08  157.440002  156.905273
2022-03-09  162.949997  155.809021
2022-03-10  158.520004  162.365051

[252 rows x 2 columns]"
166,80,25,55,100,64,3.2131907954272765,0.9634423699569973,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  120.691406
2021-03-15  123.989998  121.188087
2021-03-16  125.570000  122.554230
2021-03-17  124.760002  124.227554
2021-03-18  120.529999  124.982529
...                ...         ...
2022-03-04  163.169998  164.117264
2022-03-07  159.300003  162.988083
2022-03-08  157.440002  160.099350
2022-03-09  162.949997  157.216934
2022-03-10  158.520004  158.136261

[252 rows x 2 columns]"
167,80,25,55,100,128,4.3977782873629225,0.9315187519472461,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  119.551224
2021-03-15  123.989998  120.097603
2021-03-16  125.570000  121.300781
2021-03-17  124.760002  122.862648
2021-03-18  120.529999  123.841568
...                ...         ...
2022-03-04  163.169998  161.529419
2022-03-07  159.300003  161.091690
2022-03-08  157.440002  159.109436
2022-03-09  162.949997  156.660828
2022-03-10  158.520004  156.649597

[252 rows x 2 columns]"
168,80,25,55,150,32,2.9456135416662623,0.9692775008720914,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.885887
2021-03-15  123.989998  121.009880
2021-03-16  125.570000  123.664299
2021-03-17  124.760002  125.357895
2021-03-18  120.529999  124.470024
...                ...         ...
2022-03-04  163.169998  163.637695
2022-03-07  159.300003  160.148834
2022-03-08  157.440002  156.538620
2022-03-09  162.949997  155.436447
2022-03-10  158.520004  161.946304

[252 rows x 2 columns]"
169,80,25,55,150,64,2.5183818232216484,0.9775431852028468,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  122.462219
2021-03-15  123.989998  121.945145
2021-03-16  125.570000  123.963989
2021-03-17  124.760002  125.847084
2021-03-18  120.529999  125.411224
...                ...         ...
2022-03-04  163.169998  164.722824
2022-03-07  159.300003  161.666763
2022-03-08  157.440002  157.827148
2022-03-09  162.949997  156.182678
2022-03-10  158.520004  161.569366

[252 rows x 2 columns]"
170,80,25,55,150,128,3.048856999452988,0.9670861174254899,"                Actual   Predicted
DateTime                          
2021-03-12  121.029999  121.518082
2021-03-15  123.989998  122.000397
2021-03-16  125.570000  123.157578
2021-03-17  124.760002  124.701744
2021-03-18  120.529999  125.772385
...                ...         ...
2022-03-04  163.169998  164.726578
2022-03-07  159.300003  164.471649
2022-03-08  157.440002  162.626343
2022-03-09  162.949997  160.166046
2022-03-10  158.520004  159.875671

[252 rows x 2 columns]"
